"graph_name","weight_method","component_mode","threshold_quant","threshold","n_nodes","n_edges","baseline_class","predicted_class","is_baseline","matches_baseline"
"insecta-beetle-group-c4-period-1","adjacency","largest_component","60%",0.263157894736842,21,56,"sbm","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-1","adjacency","full_network","70%",0.307692307692308,21,43,"sbm",NA,FALSE,FALSE
"insecta-beetle-group-c4-period-1","adjacency","largest_component","70%",0.307692307692308,15,34,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-1","adjacency","full_network","80%",0.352941176470588,18,32,"sbm",NA,FALSE,FALSE
"insecta-beetle-group-c4-period-1","adjacency","largest_component","80%",0.352941176470588,13,28,"sbm","sbm",FALSE,TRUE
"insecta-beetle-group-c4-period-1","adjacency","full_network","90%",0.392222222222222,12,14,"sbm",NA,FALSE,FALSE
"insecta-beetle-group-c4-period-1","adjacency","largest_component","90%",0.392222222222222,10,13,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","0%",0,30,175,"ER","ER",TRUE,TRUE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","0%",0,30,175,"ER","ER",TRUE,TRUE
"insecta-beetle-group-c4-period-2","adjacency","full_network","10%",0.130434782608696,28,158,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","10%",0.130434782608696,28,158,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","20%",0.181818181818182,28,141,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","20%",0.181818181818182,28,141,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","30%",0.223232323232323,27,122,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","30%",0.223232323232323,27,122,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","40%",0.25,26,110,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","40%",0.25,26,110,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","50%",0.304347826086957,22,89,"ER","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","50%",0.304347826086957,22,89,"ER","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","60%",0.347826086956522,20,72,"ER","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","60%",0.347826086956522,20,72,"ER","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","70%",0.375,20,54,"ER","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","70%",0.375,20,54,"ER","Spatial",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","80%",0.409090909090909,19,37,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","80%",0.409090909090909,19,37,"ER","SF",FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","full_network","90%",0.456818181818182,16,18,"ER",NA,FALSE,FALSE
"insecta-beetle-group-c4-period-2","adjacency","largest_component","90%",0.456818181818182,14,17,"ER","ER",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","0%",0,30,161,"SF","SF",TRUE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","0%",0,30,161,"SF","SF",TRUE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","10%",0.1,29,145,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","10%",0.1,29,145,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","20%",0.142857142857143,29,129,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","20%",0.142857142857143,29,129,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","30%",0.173913043478261,29,113,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","30%",0.173913043478261,29,113,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","40%",0.2,29,100,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","40%",0.2,29,100,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","50%",0.222222222222222,28,84,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","50%",0.222222222222222,28,84,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","60%",0.263157894736842,26,65,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","60%",0.263157894736842,26,65,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","70%",0.285714285714286,23,50,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","70%",0.285714285714286,23,50,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","80%",0.318181818181818,20,33,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","80%",0.318181818181818,20,33,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","full_network","90%",0.352941176470588,14,18,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t1-period-1","adjacency","largest_component","90%",0.352941176470588,14,18,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","0%",0,30,178,"SF","SF",TRUE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","0%",0,30,178,"SF","SF",TRUE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","10%",0.14,30,160,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","10%",0.14,30,160,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","20%",0.1875,29,143,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","20%",0.1875,29,143,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","30%",0.208552631578947,29,124,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","30%",0.208552631578947,29,124,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","40%",0.248,29,107,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","40%",0.248,29,107,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","50%",0.270979020979021,27,89,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","50%",0.270979020979021,27,89,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","60%",0.315789473684211,25,72,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","60%",0.315789473684211,25,72,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","70%",0.333333333333333,24,59,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","70%",0.333333333333333,24,59,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","80%",0.366507177033493,20,36,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","80%",0.366507177033493,20,36,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","full_network","90%",0.421052631578947,13,19,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t2-period-1","adjacency","largest_component","90%",0.421052631578947,13,19,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t3-period-1","adjacency","full_network","0%",0,29,180,"sbm","sbm",TRUE,TRUE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","0%",0,29,180,"sbm","sbm",TRUE,TRUE
"insecta-beetle-group-t3-period-1","adjacency","full_network","10%",0.166666666666667,29,163,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","10%",0.166666666666667,29,163,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","20%",0.217391304347826,28,146,"sbm","sbm",FALSE,TRUE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","20%",0.217391304347826,28,146,"sbm","sbm",FALSE,TRUE
"insecta-beetle-group-t3-period-1","adjacency","full_network","30%",0.24,28,127,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","30%",0.24,28,127,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","40%",0.27030303030303,26,108,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","40%",0.27030303030303,26,108,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","50%",0.302173913043478,26,90,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","50%",0.302173913043478,26,90,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","60%",0.333333333333333,25,82,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","60%",0.333333333333333,25,82,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","70%",0.36,22,55,"sbm",NA,FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","70%",0.36,20,54,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","80%",0.388888888888889,21,37,"sbm",NA,FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","80%",0.388888888888889,19,36,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","full_network","90%",0.435748792270531,14,18,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t3-period-1","adjacency","largest_component","90%",0.435748792270531,14,18,"sbm","SF",FALSE,FALSE
"insecta-beetle-group-t4-period-1","adjacency","full_network","0%",0,30,155,"SF","SF",TRUE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","0%",0,30,155,"SF","SF",TRUE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","10%",0.113725490196078,29,139,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","10%",0.113725490196078,29,139,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","20%",0.166666666666667,29,126,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","20%",0.166666666666667,29,126,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","30%",0.192380952380952,28,108,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","30%",0.192380952380952,28,108,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","40%",0.227272727272727,25,94,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","40%",0.227272727272727,25,94,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","50%",0.25,25,87,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","50%",0.25,25,87,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","60%",0.285714285714286,22,64,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","60%",0.285714285714286,22,64,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","70%",0.315789473684211,19,51,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","70%",0.315789473684211,19,51,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","80%",0.336231884057971,18,31,"SF",NA,FALSE,FALSE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","80%",0.336231884057971,14,29,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","full_network","90%",0.396521739130435,10,16,"SF","SF",FALSE,TRUE
"insecta-beetle-group-t4-period-1","adjacency","largest_component","90%",0.396521739130435,10,16,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group03","adjacency","full_network","0%",0,23,30,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group03","adjacency","largest_component","0%",0,23,30,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group03","adjacency","full_network","90%",0.126785714285714,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group03","adjacency","largest_component","90%",0.126785714285714,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","full_network","0%",0,16,28,"ER","ER",TRUE,TRUE
"mammalia-baboon-association-group07","adjacency","largest_component","0%",0,16,28,"ER","ER",TRUE,TRUE
"mammalia-baboon-association-group07","adjacency","full_network","50%",0.05,10,14,"ER",NA,FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","largest_component","50%",0.05,7,11,"ER","SF",FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","full_network","60%",0.125,10,12,"ER",NA,FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","largest_component","60%",0.125,7,9,"ER","SF",FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","full_network","70%",0.141071428571429,8,9,"ER",NA,FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","largest_component","70%",0.141071428571429,5,6,"ER","SF",FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","full_network","80%",0.186666666666667,8,6,"ER",NA,FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","largest_component","80%",0.186666666666667,5,4,"ER","SF",FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","full_network","90%",0.25,6,4,"ER",NA,FALSE,FALSE
"mammalia-baboon-association-group07","adjacency","largest_component","90%",0.25,4,3,"ER",NA,FALSE,FALSE
"mammalia-baboon-association-group08","adjacency","full_network","0%",0,20,33,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group08","adjacency","largest_component","0%",0,20,33,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group08","adjacency","full_network","50%",0.111111111111111,12,18,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group08","adjacency","largest_component","50%",0.111111111111111,9,15,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group08","adjacency","full_network","60%",0.142857142857143,11,14,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group08","adjacency","largest_component","60%",0.142857142857143,8,12,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group08","adjacency","full_network","70%",0.172727272727273,7,10,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group08","adjacency","largest_component","70%",0.172727272727273,7,10,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group08","adjacency","full_network","80%",0.213333333333333,6,7,"SF","Spatial",FALSE,FALSE
"mammalia-baboon-association-group08","adjacency","largest_component","80%",0.213333333333333,6,7,"SF","Spatial",FALSE,FALSE
"mammalia-baboon-association-group08","adjacency","full_network","90%",0.25,6,6,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group08","adjacency","largest_component","90%",0.25,6,6,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group09","adjacency","full_network","0%",0,12,14,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group09","adjacency","largest_component","0%",0,12,14,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group09","adjacency","full_network","70%",0.166666666666667,4,5,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group09","adjacency","largest_component","70%",0.166666666666667,4,5,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group09","adjacency","full_network","80%",0.18,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group09","adjacency","largest_component","80%",0.18,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group09","adjacency","full_network","90%",0.2,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group09","adjacency","largest_component","90%",0.2,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","full_network","0%",0,13,32,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group10","adjacency","largest_component","0%",0,13,32,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group10","adjacency","full_network","10%",0.116666666666667,11,28,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","largest_component","10%",0.116666666666667,11,28,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","full_network","20%",0.185454545454545,10,25,"SF","sbm",FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","largest_component","20%",0.185454545454545,10,25,"SF","sbm",FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","full_network","30%",0.206666666666667,10,22,"SF","Spatial",FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","largest_component","30%",0.206666666666667,10,22,"SF","Spatial",FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","full_network","40%",0.222222222222222,10,22,"SF","Spatial",FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","largest_component","40%",0.222222222222222,10,22,"SF","Spatial",FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","full_network","50%",0.272727272727273,9,17,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","largest_component","50%",0.272727272727273,9,17,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","full_network","60%",0.3,9,14,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","largest_component","60%",0.3,9,14,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","full_network","70%",0.323333333333333,8,10,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","largest_component","70%",0.323333333333333,8,10,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","full_network","80%",0.372727272727273,7,7,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","largest_component","80%",0.372727272727273,7,7,"SF","SF",FALSE,TRUE
"mammalia-baboon-association-group10","adjacency","full_network","90%",0.44,6,4,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group10","adjacency","largest_component","90%",0.44,4,3,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group11","adjacency","full_network","0%",0,14,25,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group11","adjacency","largest_component","0%",0,14,25,"SF","SF",TRUE,TRUE
"mammalia-baboon-association-group11","adjacency","full_network","20%",0.1,13,20,"SF",NA,FALSE,FALSE
"mammalia-baboon-association-group11","adjacency","largest_component","20%",0.1,8,13,"SF","SF",FALSE,TRUE
