target,Predicted_classes,order,edges,mean_eccentr,mean_path_length,graph_energy,modularity,diameter,betw_centr,transitivity,spectral_radius,eigen_centr,deg_centr,mean_degree,min_cut,fiedler_value,normalized_fiedler_value,closeness_centr,deg_assort_coef,graph_name,Graph.Name,Captive,Interaction_type,Data_collection,Species,Data_duration_days,Class,Time_resolution_secs
mammalia-voles-rob-trapping-07,SF,18,26,7.388888889,3.908496732,25.78726053,0.552514793,9,0.386245675,0.515625,3.906832963,0.805978892,0.241830065,2.888888889,1,0.063874366,0.023759524,0.015615684,-0.115158637,mammalia-voles-rob-trapping-07,mammalia-voles-rob-trapping-07,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-10,SW,30,45,6.366666667,3.698850575,43.17853944,0.557777778,8,0.306692713,0.319672131,3.802000497,0.646596611,0.103448276,3,1,0.107213954,0.040017899,0.009706649,-0.071681207,mammalia-voles-rob-trapping-10,mammalia-voles-rob-trapping-10,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-11,Spatial,56,152,6.678571429,3.91038961,100.2154217,0.630020776,8,0.338541633,0.589595376,8.190431547,0.828869651,0.174025974,5.428571429,1,0.090159534,0.017190351,0.004790909,0.239831894,mammalia-voles-rob-trapping-11,mammalia-voles-rob-trapping-11,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-12,SW,21,33,5.619047619,3.185714286,31.48918811,0.471533517,7,0.437368421,0.483870968,3.916760982,0.697626585,0.142857143,3.142857143,1,0.129206341,0.041946164,0.016297004,-0.045515395,mammalia-voles-rob-trapping-12,mammalia-voles-rob-trapping-12,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-13,Spatial,60,111,10.06666667,4.949717514,93.08082143,0.693166139,14,0.550565137,0.465277778,5.655883754,0.841125066,0.089830508,3.7,1,0.037833041,0.012301407,0.003600214,0.147080445,mammalia-voles-rob-trapping-13,mammalia-voles-rob-trapping-13,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-14,Spatial,24,50,5.458333333,3.079710145,39.28292155,0.5048,7,0.437532222,0.642857143,5.717334479,0.692345012,0.210144928,4.166666667,1,0.171074167,0.062858366,0.014900518,0.309859155,mammalia-voles-rob-trapping-14,mammalia-voles-rob-trapping-14,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-16,sbm,23,39,5.086956522,3.035573123,35.37750761,0.591058514,6,0.419880624,0.559322034,4.299655332,0.74072556,0.118577075,3.391304348,1,0.184347664,0.057323298,0.015318359,0.01282484,mammalia-voles-rob-trapping-16,mammalia-voles-rob-trapping-16,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-17,Spatial,11,22,2.727272727,1.872727273,16.96227219,0.305785124,3,0.504444444,0.785714286,5.096329222,0.52327222,0.3,4,1,0.405796277,0.140037835,0.05504966,0.047080979,mammalia-voles-rob-trapping-17,mammalia-voles-rob-trapping-17,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-18,Spatial,14,21,4.142857143,2.593406593,20.51584817,0.529478458,5,0.602564103,0.588235294,3.584096517,0.584228626,0.153846154,3,1,0.182392002,0.072730938,0.030852586,0.158469945,mammalia-voles-rob-trapping-18,mammalia-voles-rob-trapping-18,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-20,SW,19,24,8.736842105,4.602339181,26.1746762,0.615451389,11,0.335148874,0.418604651,2.940980762,0.668863208,0.081871345,2.526315789,1,0.055190581,0.023735935,0.012586992,-0.003802281,mammalia-voles-rob-trapping-20,mammalia-voles-rob-trapping-20,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-21,SF,46,82,8.456521739,4.428019324,72.03374584,0.639277216,11,0.493113356,0.420863309,4.825000098,0.792255954,0.098550725,3.565217391,1,0.042240676,0.01377989,0.005183027,-0.087880299,mammalia-voles-rob-trapping-21,mammalia-voles-rob-trapping-21,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-22,Spatial,59,112,11.49152542,5.779076563,92.80832317,0.723373724,15,0.39963911,0.607058824,6.227523201,0.898665063,0.106954997,3.796610169,1,0.023807633,0.007369092,0.003118199,0.155633585,mammalia-voles-rob-trapping-22,mammalia-voles-rob-trapping-22,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-23,Spatial,46,81,9.173913043,5.07826087,70.04974673,0.679622009,11,0.415331089,0.523131673,5.144194404,0.849341676,0.099516908,3.52173913,1,0.028871286,0.009760849,0.004537116,0.090197413,mammalia-voles-rob-trapping-23,mammalia-voles-rob-trapping-23,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-24,SF,46,89,7.695652174,4.098550725,74.42178743,0.62725666,10,0.412420929,0.47318612,4.761790895,0.686443233,0.09178744,3.869565217,1,0.066217534,0.019244812,0.005609455,-0.115669516,mammalia-voles-rob-trapping-24,mammalia-voles-rob-trapping-24,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-25,Spatial,26,66,5.346153846,2.821538462,43.37756124,0.543732782,7,0.607466667,0.778097983,7.07047198,0.723699499,0.196923077,5.076923077,1,0.110544772,0.024122006,0.014666928,0.241946685,mammalia-voles-rob-trapping-25,mammalia-voles-rob-trapping-25,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-27,SF,20,27,5.6,3.189473684,27.2420639,0.502057613,7,0.524469067,0.38028169,3.62433409,0.742537781,0.226315789,2.7,1,0.123545315,0.049435231,0.017178285,-0.23100304,mammalia-voles-rob-trapping-27,mammalia-voles-rob-trapping-27,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-28,SW,35,50,14.25714286,6.727731092,49.65802865,0.6704,19,0.336033344,0.457627119,3.765377898,0.815363693,0.06302521,2.857142857,1,0.019807217,0.007738304,0.004618322,0.066943128,mammalia-voles-rob-trapping-28,mammalia-voles-rob-trapping-28,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-29,SF,20,25,8.9,4.668421053,27.77868233,0.5752,11,0.339489074,0.319148936,2.967936504,0.760447596,0.131578947,2.5,1,0.041695113,0.016504314,0.011585949,-0.121562952,mammalia-voles-rob-trapping-29,mammalia-voles-rob-trapping-29,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-30,Spatial,13,20,3.923076923,2.435897436,18.53275451,0.38875,5,0.301767677,0.578947368,4.238591164,0.599844385,0.16025641,3.076923077,1,0.258101671,0.118008654,0.036010488,0.4092827,mammalia-voles-rob-trapping-30,mammalia-voles-rob-trapping-30,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-31,SF,12,12,5.583333333,3.136363636,14.49549894,0.46875,7,0.461157025,0.176470588,2.444891784,0.628238537,0.090909091,2,1,0.124008432,0.070667797,0.030271551,-0.263157895,mammalia-voles-rob-trapping-31,mammalia-voles-rob-trapping-31,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-45,Spatial,35,62,9.428571429,5.013445378,52.94820901,0.711498439,12,0.573922617,0.620689655,5.210191186,0.859437395,0.101680672,3.542857143,1,0.03441702,0.009777166,0.0060845,0.080467024,mammalia-voles-rob-trapping-45,mammalia-voles-rob-trapping-45,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-46,Spatial,60,115,11.56666667,5.60960452,92.896598,0.718185255,15,0.315694063,0.549568966,6.551431417,0.886819397,0.087570621,3.833333333,1,0.022393346,0.007828104,0.003223175,0.210781056,mammalia-voles-rob-trapping-46,mammalia-voles-rob-trapping-46,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-47,Spatial,74,157,9.297297297,4.573121066,117.8584772,0.710150513,12,0.573957213,0.52173913,6.756009959,0.87283554,0.133654202,4.243243243,1,0.031439941,0.010331703,0.003162539,0.032678671,mammalia-voles-rob-trapping-47,mammalia-voles-rob-trapping-47,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-48,SF,12,15,4.666666667,2.651515152,16.05403185,0.384444444,6,0.385123967,0.290322581,2.965683567,0.483201367,0.227272727,2.5,1,0.229685209,0.109623643,0.035744112,-0.462395543,mammalia-voles-rob-trapping-48,mammalia-voles-rob-trapping-48,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-49,Spatial,47,86,8.744680851,4.279370953,73.96998736,0.63750676,11,0.433037527,0.469648562,5.223947727,0.779705999,0.094357077,3.659574468,1,0.068600588,0.030205609,0.005369875,0.218091459,mammalia-voles-rob-trapping-49,mammalia-voles-rob-trapping-49,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-50,Spatial,37,73,6.837837838,3.725225225,57.91001742,0.627416026,9,0.370509994,0.572368421,5.768150858,0.810903811,0.168168168,3.945945946,1,0.077329101,0.027296081,0.007812953,0.073041611,mammalia-voles-rob-trapping-50,mammalia-voles-rob-trapping-50,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-52,Spatial,11,19,3.636363636,2.345454545,16.584471,0.425207756,4,0.544444444,0.763636364,4.111010078,0.627586433,0.254545455,3.454545455,1,0.177529957,0.052167777,0.043774143,-0.290870488,mammalia-voles-rob-trapping-52,mammalia-voles-rob-trapping-52,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-57,SF,12,13,4.583333333,2.772727273,14.59009998,0.417159763,6,0.659504132,0.260869565,2.837006129,0.666084221,0.257575758,2.166666667,1,0.198062264,0.133974596,0.034580524,-0.193037975,mammalia-voles-rob-trapping-57,mammalia-voles-rob-trapping-57,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-58,SF,11,19,2.545454545,1.818181818,16.10742836,0.288088643,3,0.56,0.608695652,4.448663541,0.578577982,0.454545455,3.454545455,1,0.659603508,0.26470479,0.057319435,-0.322067594,mammalia-voles-rob-trapping-58,mammalia-voles-rob-trapping-58,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-59,SF,24,33,7.458333333,4.224637681,33.42158275,0.579889807,9,0.373603712,0.341772152,3.615396122,0.746733599,0.141304348,2.75,1,0.050985155,0.020402441,0.010721867,-0.142789374,mammalia-voles-rob-trapping-59,mammalia-voles-rob-trapping-59,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-60,SW,27,39,9.148148148,4.672364672,39.60748402,0.629848784,12,0.374674556,0.461538462,3.721084169,0.742349651,0.081196581,2.888888889,1,0.05301277,0.021859702,0.008641432,0.164285714,mammalia-voles-rob-trapping-60,mammalia-voles-rob-trapping-60,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-61,SW,53,79,14.11320755,7.403483309,75.81265592,0.753725365,18,0.470805778,0.463768116,4.322548828,0.876468997,0.077285922,2.981132075,1,0.016342687,0.005873491,0.002714751,0.058732829,mammalia-voles-rob-trapping-61,mammalia-voles-rob-trapping-61,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-62,sbm,17,21,8,4.264705882,23.52664378,0.572562358,10,0.335416667,0.428571429,2.746131839,0.683137527,0.095588235,2.470588235,1,0.061630019,0.025313431,0.015306801,-0.034482759,mammalia-voles-rob-trapping-62,mammalia-voles-rob-trapping-62,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping-63,sbm,18,28,4.166666667,2.692810458,27.11138513,0.411352041,5,0.38300173,0.405405405,3.724819439,0.56879764,0.111111111,3.111111111,1,0.259423413,0.09765623,0.022497132,-0.128289474,mammalia-voles-rob-trapping-63,mammalia-voles-rob-trapping-63,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-voles-rob-trapping,SW,1430,3898,14.30769231,7.731774873,2494.789141,0.755554709,18,0.484187078,0.28093904,11.41385023,0.969945889,0.019977783,5.451748252,1,0.001288873,0.000235136,9.22E-05,0.011651302,mammalia-voles-rob-trapping,mammalia-voles-rob-trapping,No,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Mammalia,Coarse
mammalia-zebra-interaction,Spatial,23,105,3.173913043,1.861660079,42.65066683,0.190430839,4,0.270263552,0.843065693,12.28529879,0.427789503,0.221343874,9.130434783,2,0.519981057,0.12587833,0.025379226,0.613789753,mammalia-zebra-interaction,mammalia-zebra-interaction,No,Group_membership,survey_scan,Equus_grevyi,90,Mammalia,Focal_follow
reptilia-lizard-network-social,Spatial,60,318,4.983333333,2.58700565,137.8111159,0.436820142,7,0.089528271,0.535356347,13.42290556,0.672037782,0.210169492,10.6,2,0.579492046,0.072799143,0.006749675,0.350034505,reptilia-lizard-network-social,reptilia-lizard-network-social,No,Spatial_proximity,logger,Tiliqua rugosa,120,Reptilia,Fine
reptilia-tortoise-network-bsv-1997,Spatial,94,181,9.691489362,5.17158545,144.0717111,0.553050884,13,0.261111474,0.413907285,7.919579682,0.884832788,0.109128346,3.85106383,1,0.039444112,0.015891579,0.002197001,0.394087171,reptilia-tortoise-network-bsv-1997,reptilia-tortoise-network-bsv-1997,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-bsv-1998,Spatial,81,180,9.234567901,4.583024691,128.5676609,0.606111111,13,0.259584708,0.510903427,8.095997315,0.856409987,0.094444444,4.444444444,1,0.0616575,0.014408767,0.002820122,0.435417339,reptilia-tortoise-network-bsv-1998,reptilia-tortoise-network-bsv-1998,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-bsv-1999,Spatial,33,66,9.575757576,4.373106061,50.38686247,0.580119376,13,0.305834173,0.628865979,6.049076563,0.631341356,0.125,4,1,0.058298652,0.03025314,0.007678206,0.377064653,reptilia-tortoise-network-bsv-1999,reptilia-tortoise-network-bsv-1999,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-bsv,Spatial,134,373,7.328358209,3.735719897,234.3232738,0.487015647,10,0.104002705,0.364878049,11.64951969,0.863868788,0.100998766,5.567164179,1,0.173776355,0.067892937,0.00208806,0.321082885,reptilia-tortoise-network-bsv,reptilia-tortoise-network-bsv,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-cs-2007,SF,18,32,4.555555556,2.575163399,27.84385672,0.395996094,6,0.461245675,0.409090909,4.566930352,0.644637044,0.261437908,3.555555556,1,0.297501214,0.107013096,0.023813024,-0.101997897,reptilia-tortoise-network-cs-2007,reptilia-tortoise-network-cs-2007,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-cs-2008,Spatial,15,34,3.4,2.028571429,24.97069774,0.247404844,4,0.205259027,0.510638298,5.325997736,0.515080469,0.176190476,4.533333333,1,0.55993637,0.222184203,0.036381893,0.182262307,reptilia-tortoise-network-cs-2008,reptilia-tortoise-network-cs-2008,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-cs-2010,SF,13,26,3.230769231,1.961538462,20.51857771,0.307692308,4,0.214983165,0.489795918,4.804572446,0.514410856,0.25,4,1,0.651221737,0.311265653,0.043948471,-0.083333333,reptilia-tortoise-network-cs-2010,reptilia-tortoise-network-cs-2010,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-cs,SF,31,93,4.612903226,2.402150538,55.03766964,0.289628859,6,0.269209439,0.429210134,8.362382727,0.605255423,0.3,6,1,0.199752276,0.085618457,0.014565205,-0.0018487,reptilia-tortoise-network-cs,reptilia-tortoise-network-cs,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi-2008,Spatial,38,68,6.289473684,3.829302987,56.13657442,0.639922145,8,0.532082082,0.512195122,5.3561632,0.838827995,0.092460882,3.578947368,1,0.072839125,0.021399258,0.007363394,0.148214821,reptilia-tortoise-network-fi-2008,reptilia-tortoise-network-fi-2008,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi-2009,SF,30,58,5.833333333,3.310344828,46.20553067,0.470422117,7,0.407677934,0.42,5.76811849,0.772329013,0.245977011,3.866666667,1,0.069767678,0.020073873,0.010822917,0.01558964,reptilia-tortoise-network-fi-2009,reptilia-tortoise-network-fi-2009,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi-2010,SF,18,20,8.166666667,4.052287582,22.55198002,0.5075,11,0.389705882,0.257142857,2.96567441,0.703615636,0.104575163,2.222222222,1,0.071070942,0.039720655,0.015315673,-0.090909091,reptilia-tortoise-network-fi-2010,reptilia-tortoise-network-fi-2010,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi-2011,SW,142,248,13.64084507,7.640994906,208.3219785,0.785127797,18,0.512525274,0.397590361,6.221540416,0.934293716,0.053241434,3.492957746,1,0.009543716,0.002859156,0.000962705,0.185344283,reptilia-tortoise-network-fi-2011,reptilia-tortoise-network-fi-2011,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi-2012,SF,22,31,4.681818182,2.761904762,29.91702989,0.475026015,6,0.49138322,0.333333333,4.110359378,0.689400067,0.246753247,2.818181818,1,0.205569563,0.085919283,0.017928305,-0.177587844,reptilia-tortoise-network-fi-2012,reptilia-tortoise-network-fi-2012,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi-2013,Spatial,18,24,7.111111111,3.549019608,25.10178198,0.542534722,9,0.471020761,0.346153846,3.431693862,0.672389088,0.137254902,2.666666667,1,0.083592983,0.042281845,0.017488029,0.215909091,reptilia-tortoise-network-fi-2013,reptilia-tortoise-network-fi-2013,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-fi,Spatial,496,984,14.9516129,7.933447377,745.0844644,0.819158363,21,0.148879748,0.419774011,9.377258169,0.968766078,0.026327794,3.967741935,1,0.017623154,0.004983448,0.000263071,0.345145006,reptilia-tortoise-network-fi,reptilia-tortoise-network-fi,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-lm-1998,SF,35,85,4,2.447058824,57.66213273,0.32816609,5,0.173451644,0.358878505,7.350407438,0.663224006,0.210084034,4.857142857,1,0.452285054,0.24901597,0.012424682,-0.080898268,reptilia-tortoise-network-lm-1998,reptilia-tortoise-network-lm-1998,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-lm-1999,SF,14,16,4.714285714,2.692307692,17.07171699,0.38671875,6,0.386587771,0.243243243,3.291469593,0.710432356,0.285714286,2.285714286,1,0.19111984,0.119253466,0.030103938,-0.197660819,reptilia-tortoise-network-lm-1999,reptilia-tortoise-network-lm-1999,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-lm,SF,41,100,4.463414634,2.643902439,68.13609889,0.2915,6,0.177149896,0.352941176,7.919239631,0.681889149,0.17804878,4.87804878,1,0.340770036,0.209284762,0.009830334,0.040736159,reptilia-tortoise-network-lm,reptilia-tortoise-network-lm,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
reptilia-tortoise-network-mc,SF,11,24,2.636363636,1.672727273,17.54585478,0.092881944,3,0.431111111,0.675675676,5.522731179,0.486887804,0.463636364,4.363636364,1,0.737587386,0.405917163,0.06246868,-0.269024652,reptilia-tortoise-network-mc,reptilia-tortoise-network-mc,No,Social_projection_bipartite,RFID,Gopherus_agassizii,284,Reptilia,Focal_follow
