,GraphNames,order,edges,connected,max_component,minDegree,maxDegree,mean_degree,minCut,FiedlerValue,Normalized_FiedlerValue,closeness_centr,modularity,diameter,betw_centr,transitivity,threshold,spectral_radius,eigen_centr,deg_centr,mean_eccentr,radius,mean_path_length,graph_energy,min_triangle,mean_triangle,sd_triangle,max_triangle,num_triangle,deg_assort_coef
107,insecta-ant-colony1-day10,113,3943,1,113,27,93,69.78761062,27,24.18511727,0.495312811,0.00654251,0.173019516,3,0.006088528,0.736104768,0.013601943,73.51890766,0.264487128,0.207253477,2.07079646,2,1.378318584,453.6684888,343,1854.371681,681.647665,3032,209544,0.082329393
108,insecta-ant-colony1-day11,113,3454,1,113,24,90,61.13274336,24,19.98609969,0.450008703,0.006189206,0.202783276,3,0.00809855,0.681601283,0.015294714,65.38206752,0.329152557,0.257743363,2.061946903,2,1.455120101,459.0877309,218,1331.070796,568.5317041,2477,150411,0.101343751
109,insecta-ant-colony1-day12,99,3248,1,99,22,92,65.61616162,22,19.61727773,0.583072178,0.007755582,0.092943137,2,0.007623995,0.755794085,0.014526337,68.84048095,0.271298165,0.269222841,2,2,1.33044733,383.6758854,226,1679.939394,587.0730549,2901,166314,0.024698142
110,insecta-ant-colony1-day13,99,3252,1,99,23,91,65.6969697,23,19.97490383,0.571523215,0.007759625,0.126865963,2,0.010052867,0.762805898,0.014493906,68.99451429,0.250970083,0.258194187,2,2,1.329622758,377.5750817,251,1699.909091,592.3868374,2772,168291,0.056171796
111,insecta-ant-colony1-day14,99,3399,1,99,28,92,68.66666667,28,25.20113404,0.621898835,0.00794246,0.110036128,3,0.005279221,0.778479667,0.013965563,71.60470571,0.245264922,0.238095238,2.03030303,2,1.299732014,373.6718319,375,1885.878788,647.1291117,3068,186702,0.01359934
112,insecta-ant-colony1-day15,99,3301,1,99,28,92,66.68686869,28,22.46400769,0.559694043,0.00781492,0.12830088,2,0.007501175,0.76999505,0.014352495,69.67429512,0.260476338,0.258297258,2,2,1.319521748,371.5143018,372,1759.757576,587.4517625,2937,174216,0.049923111
113,insecta-ant-colony1-day16,99,3397,1,99,30,93,68.62626263,30,23.71222778,0.568980601,0.007937704,0.121608973,2,0.006874601,0.785286227,0.013971613,71.57369477,0.250491293,0.248711606,2,2,1.299732014,369.3598719,431,1898.060606,618.3902872,3104,187908,0.041592493
114,insecta-ant-colony1-day17,99,3342,1,99,33,96,67.51515152,33,26.37609757,0.575884082,0.007873929,0.119690555,2,0.008231901,0.775867192,0.014176242,70.54055895,0.27157685,0.290661719,2,2,1.311069882,371.1374518,449,1819.878788,626.0792522,3143,180168,0.009871285
115,insecta-ant-colony1-day18,99,3423,1,99,29,95,69.15151515,29,26.95291822,0.620275354,0.007965712,0.095008641,2,0.005264851,0.779213543,0.013917739,71.8507534,0.257013907,0.263760049,2,2,1.294372294,376.6140686,337,1907.121212,614.514364,3212,188805,0.026277943
116,insecta-ant-colony1-day19,99,3196,1,99,25,95,64.56565657,25,23.07969953,0.546613797,0.007702129,0.129490516,2,0.010751856,0.762512954,0.014672639,68.15406385,0.291541075,0.310554525,2,2,1.34116677,371.0858066,249,1649.939394,621.0067504,2958,163344,0.033517185
117,insecta-ant-colony1-day20,99,3147,1,99,25,91,63.57575758,25,22.64432044,0.519636175,0.007630398,0.160360329,3,0.009133755,0.753014265,0.014984719,66.73465131,0.282555501,0.279839208,2.03030303,2,1.351680066,371.0704271,242,1570.818182,554.3733061,2728,155511,0.032762188
118,insecta-ant-colony1-day21,99,3266,1,99,25,93,65.97979798,25,23.72825921,0.547243855,0.007788047,0.093623778,2,0.00780671,0.773975366,0.014414878,69.37277027,0.27007277,0.275716347,2,2,1.326736755,363.5101599,261,1744.212121,636.8554969,2960,172677,0.009094588
119,insecta-ant-colony1-day22,80,2269,1,80,23,74,56.725,23,22.20859558,0.662170066,0.009985081,0.097398667,2,0.005473627,0.784348223,0.016993978,58.84437257,0.218941703,0.218670886,2,2,1.281962025,283.2596712,213,1287.2625,422.0143301,1979,102981,-0.022041156
120,insecta-ant-colony1-day23,80,2246,1,80,21,73,56.15,21,19.90595077,0.641497666,0.009925567,0.102313086,2,0.00583265,0.782105516,0.017122872,58.40141634,0.217648865,0.213291139,2,2,1.289240506,282.7494449,188,1259.5125,410.6563439,1919,100761,0.016165525
121,insecta-ant-colony1-day24,80,2372,1,80,24,75,59.3,24,22.64950307,0.661614077,0.010246537,0.084895379,2,0.004715511,0.81492456,0.016300521,61.34773132,0.203382001,0.198734177,2,2,1.249367089,271.9320191,271,1457.625,449.3239472,2163,116610,0.007155778
122,insecta-ant-colony1-day25,80,2117,1,80,21,73,52.925,21,19.53591969,0.604764603,0.009618918,0.121598241,2,0.006884735,0.748863419,0.018095418,55.26260896,0.261523474,0.254113924,2,2,1.330063291,289.2836949,202,1074.7875,379.5417521,1811,85983,0.004715127
123,insecta-ant-colony1-day26,80,2137,1,80,16,73,53.425,16,15.13545631,0.595027397,0.009670057,0.108332171,3,0.009553541,0.761381355,0.017862954,55.98178217,0.263158366,0.24778481,2.025,2,1.324050633,285.7797833,117,1116.975,395.0820448,1882,89358,0.01907108
124,insecta-ant-colony1-day27,80,2010,1,80,21,75,50.25,21,14.98082678,0.480584631,0.009395301,0.139390609,2,0.019991622,0.75581473,0.018714258,53.43519431,0.295039668,0.313291139,2,2,1.363924051,274.5436676,196,990.7125,387.9527961,1765,79257,0.071885137
125,insecta-ant-colony1-day28,80,2143,1,80,10,72,53.575,10,9.789613021,0.581196584,0.009692415,0.089723805,3,0.010822042,0.775929558,0.01767247,56.58518598,0.251566311,0.233227848,2.0625,2,1.32278481,279.2979043,43,1152.1875,420.5596059,1871,92175,0.062401628
126,insecta-ant-colony1-day29,80,2221,1,80,5,74,55.525,5,4.932012842,0.591050677,0.009878645,0.082291726,3,0.013905642,0.796519853,0.017118606,58.4159707,0.243538061,0.233860759,2.05,2,1.298101266,273.2479623,10,1266.825,432.7066061,2024,101346,0.054997319
127,insecta-ant-colony1-day30,80,2220,1,80,12,76,55.5,12,11.81025547,0.590196157,0.009888689,0.075233037,2,0.010322215,0.795957326,0.017122137,58.40392558,0.244140369,0.259493671,2,2,1.297468354,271.2953837,64,1266.4875,444.4453233,2027,101319,0.008533702
128,insecta-ant-colony1-day31,80,1882,1,80,9,71,47.05,9,8.704015672,0.507571097,0.009109803,0.122429081,3,0.020926327,0.717568666,0.019878132,50.30653859,0.311016327,0.303164557,2.025,2,1.404746835,284.1008481,35,827.85,346.8188197,1511,66228,0.09597595
129,insecta-ant-colony1-day32,56,1090,1,56,2,50,38.92857143,2,1.982478679,0.698770456,0.014207843,0.075432624,3,0.020075244,0.786300614,0.02444059,40.91554337,0.223118239,0.201298701,2.196428571,2,1.298051948,174.0984907,1,610.6607143,205.3239814,939,34197,0.010204004
130,insecta-ant-colony1-day33,56,1082,1,56,1,49,38.64285714,1,0.997205408,0.680465066,0.014173556,0.08619837,3,0.041602349,0.787909788,0.024538625,40.7520795,0.212955627,0.188311688,2.142857143,2,1.301948052,173.413429,0,605.1428571,212.0777241,901,33888,-0.008918095
131,insecta-ant-colony1-day34,56,1118,1,56,1,52,39.92857143,1,0.997652594,0.665692908,0.014468764,0.048730163,3,0.044738028,0.819812793,0.023647998,42.28687791,0.219156182,0.219480519,2.125,2,1.277922078,165.003425,0,675.6428571,233.3603868,1022,37836,-0.009233186
132,insecta-ant-colony1-day35,56,1210,1,56,4,52,43.21428571,4,3.901998883,0.70200582,0.015191981,0.048596066,3,0.019064632,0.862958394,0.02210939,45.22965212,0.170604769,0.15974026,2.053571429,2,1.215584416,158.0088163,6,824.4642857,252.9577014,1128,46170,0.001321053
133,insecta-ant-colony1-day36,56,1083,1,56,2,51,38.67857143,2,1.921466459,0.577316512,0.014218875,0.044320051,3,0.040927216,0.819474986,0.024124605,41.4514566,0.22184077,0.224025974,2.160714286,2,1.301948052,164.2710961,1,638.8392857,242.0573018,954,35775,0.080119827
134,insecta-ant-colony1-day37,55,1158,1,55,11,53,42.10909091,11,10.5826665,0.678035777,0.015379271,0.047113867,2,0.011593191,0.848659894,0.022845524,43.77224985,0.176469486,0.201683502,2,2,1.22020202,158.0699453,55,763.9636364,231.3431765,1060,42018,0.003882168
135,insecta-ant-colony1-day38,56,1134,1,56,1,51,40.5,1,0.989791667,0.707783164,0.014509998,0.050460902,3,0.033998752,0.822650205,0.023407732,42.72092638,0.197011468,0.190909091,2.357142857,2,1.275974026,165.6980181,0,694.875,229.9153253,1000,38913,7.95E-05
136,insecta-ant-colony1-day39,55,1106,1,55,8,52,40.21818182,8,7.263239802,0.692539966,0.014940273,0.044019715,2,0.012373387,0.813247023,0.023852962,41.92351446,0.222351333,0.218181818,2,2,1.255218855,166.6966246,27,669.2727273,210.4539586,1038,36810,-0.012636379
137,insecta-ant-colony1-day40,55,1094,1,55,7,50,39.78181818,7,6.888624129,0.704603492,0.014832662,0.063928141,2,0.007812877,0.800584319,0.024187887,41.34300842,0.202609441,0.189225589,2,2,1.263299663,169.2873708,20,642.7090909,203.9258828,950,35349,-0.02873219
138,insecta-ant-colony1-day41,55,1129,1,55,12,52,41.05454545,12,11.4893385,0.690917815,0.015109301,0.077692072,2,0.0085261,0.821132833,0.023526301,42.50561904,0.192477552,0.202693603,2,2,1.23973064,166.0591071,66,699.5454545,208.4817088,1012,38475,-0.006362027
139,insecta-ant-colony1,113,6113,1,113,67,112,108.1946903,67,66.78303082,0.904709626,0.008658851,0.003445564,2,0.000130375,0.973197061,0.009208326,108.5973658,0.030654362,0.03397598,1.725663717,1,1.03397598,273.9242767,2187,5665.221239,598.5603671,6001,640170,-0.036042933
140,insecta-ant-colony2-day01,131,6591,1,131,25,128,100.6259542,25,24.57926327,0.707349643,0.006337457,0.04607569,2,0.002194516,0.8279649,0.009655811,103.5645786,0.201850676,0.210569583,2,2,1.225954198,533.4357196,295,4269.732824,1183.901859,6406,559335,0.021628813
141,insecta-ant-colony2-day02,131,6464,1,131,20,128,98.6870229,20,19.53590753,0.685813588,0.006266784,0.065752077,2,0.002856938,0.821801715,0.009796647,102.0757456,0.214213263,0.225484439,2,2,1.240869055,530.0856535,189,4094.931298,1203.119459,6292,536436,0.028843323
142,insecta-ant-colony2-day03,131,6497,1,131,37,124,99.19083969,37,36.20919834,0.713936832,0.006279724,0.078068295,2,0.00196517,0.816920259,0.009790399,102.1408851,0.196465649,0.190839695,2,2,1.236993541,547.1626355,572,4095.59542,1159.50001,6058,536523,0.015475701
143,insecta-ant-colony2-day04,131,6198,1,131,19,125,94.6259542,19,18.70030824,0.656396733,0.006112538,0.07062183,2,0.003219778,0.799057949,0.010172749,98.30184786,0.231199412,0.233646506,2,2,1.272108045,551.6031761,160,3673.854962,1139.789361,5834,481275,0.03616866
144,insecta-ant-colony2-day05,131,5926,1,131,18,123,90.47328244,18,17.71612116,0.670445276,0.00596359,0.09372587,3,0.003018054,0.773071547,0.01057838,94.5324335,0.255921299,0.25020552,2.022900763,2,1.304286553,565.0784407,150,3267.755725,1086.24658,5500,428076,0.022209501
145,insecta-ant-colony2-day06,131,5960,1,131,18,127,90.99236641,18,17.24483866,0.658096038,0.005985651,0.093497914,2,0.004818927,0.776963011,0.010520518,95.05235222,0.263754887,0.276981797,2,2,1.30005872,561.421753,142,3323.450382,1113.193944,5711,435372,-0.001288252
146,insecta-ant-colony2-day07,131,6293,1,131,10,129,96.07633588,10,9.80174851,0.692217817,0.006181843,0.068108613,3,0.005901779,0.813890612,0.009960198,100.3996086,0.229026097,0.253258955,2.015267176,2,1.261068702,540.8392322,44,3885.824427,1265.758924,6154,509043,-0.009316317
147,insecta-ant-colony2-day08,131,6078,1,131,21,127,92.79389313,21,19.88694817,0.65228106,0.00605784,0.070413556,3,0.004297203,0.796199069,0.010279786,97.278293,0.247725448,0.263123899,2.015267176,2,1.286318262,548.0381424,196,3552.755725,1223.178911,5846,465411,0.023934297
148,insecta-ant-colony2-day09,131,6375,1,131,25,128,97.32824427,25,23.81488993,0.685275194,0.006220017,0.056684611,2,0.003293863,0.81701575,0.009891029,101.1017193,0.22134242,0.235936583,2,2,1.251321198,536.7609923,286,3976.396947,1235.512766,6197,520908,0.026575739
149,insecta-ant-colony2-day10,131,5679,1,131,12,124,86.70229008,12,11.93276049,0.563225602,0.005851075,0.075309461,3,0.009145502,0.777582934,0.010808517,92.51963243,0.281999451,0.286905461,2.015267176,2,1.333176747,543.4523812,60,3073.48855,1183.715561,5394,402627,0.070878391
150,insecta-ant-colony2-day11,131,5704,1,131,22,125,87.08396947,22,18.94218307,0.640353257,0.005857304,0.07166196,3,0.004771237,0.761721909,0.01085601,92.11487217,0.287183906,0.291661773,2.022900763,2,1.330358191,565.4135209,214,3019.465649,1122.772367,5465,395550,0.007866376
151,insecta-ant-colony2-day12,111,3808,1,111,14,99,68.61261261,14,13.86352566,0.546082068,0.006678761,0.116441613,3,0.010821464,0.730541973,0.013710662,72.93593833,0.304249957,0.276248976,2.045045045,2,1.376904177,451.1663986,83,1795.540541,708.9553234,3313,199305,0.067487171
152,insecta-ant-colony2-day13,111,3929,1,111,16,104,70.79279279,16,15.83361725,0.552860806,0.006773816,0.103706889,3,0.0087049,0.742778899,0.013370688,74.79046629,0.302004886,0.301883702,2.036036036,2,1.356920557,451.0899647,109,1932.837838,716.5007332,3575,214545,0.076772481
153,insecta-ant-colony2-day14,111,3930,1,111,21,107,70.81081081,21,19.22668163,0.569286398,0.006786123,0.070693595,3,0.011612953,0.744268866,0.013296486,75.20784022,0.307104078,0.328992629,2.018018018,2,1.356429156,452.3959089,184,1950.594595,763.6113526,3686,216516,0.035218512
154,insecta-ant-colony2-day15,111,3972,1,111,6,104,71.56756757,6,5.971437427,0.534241416,0.006823518,0.08608738,3,0.009877746,0.769198852,0.013044969,76.65790772,0.285308354,0.294840295,2.117117117,2,1.351351351,434.414883,15,2070.918919,825.7326789,3642,229872,0.10431117
155,insecta-ant-colony2-day16,111,4041,1,111,3,108,72.81081081,3,2.98557802,0.497819435,0.006886876,0.112059507,3,0.014972869,0.79359449,0.012770389,78.30615219,0.284122042,0.31990172,2.117117117,2,1.34004914,414.1318462,3,2215.108108,891.2906612,3864,245877,0.158524035
156,insecta-ant-colony2-day17,111,3921,1,111,8,105,70.64864865,8,7.953938484,0.481197691,0.006781586,0.084397922,3,0.013859308,0.774605503,0.013150487,76.0428136,0.285360863,0.312285012,2.108108108,2,1.35954136,423.1410287,27,2036.054054,819.3053359,3554,226002,0.148108137
157,insecta-ant-colony2-day18,111,3825,1,111,2,99,68.91891892,2,1.988189516,0.50126523,0.006687669,0.128233517,3,0.010864371,0.746730857,0.013571011,73.68647632,0.268589817,0.273464373,2.225225225,2,1.377395577,436.5625857,1,1861.297297,722.6142136,3093,206604,0.073607006
158,insecta-ant-colony2-day19,111,3743,1,111,6,104,67.44144144,6,5.961731733,0.45797758,0.006631105,0.129486057,3,0.018707023,0.747522272,0.013779165,72.57333902,0.316431961,0.332350532,2.045045045,2,1.387551188,432.8476984,13,1787.756757,723.8746654,3352,198441,0.152063397
159,insecta-ant-colony2-day20,111,3902,1,111,17,98,70.30630631,17,16.7314437,0.520889458,0.006760142,0.09096667,3,0.008995293,0.752243541,0.013335241,74.98927345,0.262003702,0.251760852,2.09009009,2,1.362325962,440.7520532,120,1948.324324,764.1175916,3203,216264,0.067915734
160,insecta-ant-colony2-day21,111,3843,1,111,6,99,69.24324324,6,5.962026282,0.45563296,0.006714297,0.12910575,3,0.011794504,0.773495033,0.013399727,74.62838709,0.274911286,0.270515971,2.126126126,2,1.372645373,415.257362,14,1953.054054,798.8437763,3232,216789,0.150813265
161,insecta-ant-colony2-day22,90,2507,1,90,10,81,55.71111111,10,9.874385013,0.482143054,0.008273857,0.112042086,3,0.013972298,0.758599793,0.016649883,60.06048317,0.293942993,0.284144819,2.144444444,2,1.377278402,322.3364528,42,1237.9,514.980376,2173,111411,0.131600656
162,insecta-ant-colony2-day23,90,2605,1,90,13,82,57.88888889,13,12.55130143,0.52548885,0.008439534,0.0804636,3,0.014869798,0.769393739,0.016072815,62.21685635,0.267699355,0.270911361,2.044444444,2,1.35031211,329.4733545,76,1355.8,532.1895244,2267,122022,0.109378049
163,insecta-ant-colony2-day24,90,2313,1,90,9,73,51.4,9,8.817694083,0.419176901,0.007971687,0.099290669,3,0.019994495,0.724379548,0.01782942,56.08707365,0.306108031,0.242696629,2.188888889,2,1.427965044,329.8338222,34,1013.133333,447.9647408,1790,91182,0.189909346
164,insecta-ant-colony2-day25,90,2336,1,90,5,78,51.91111111,5,4.836429454,0.449285964,0.007989991,0.119892243,3,0.020814603,0.73479569,0.017610664,56.78377493,0.307920992,0.293133583,2.388888889,2,1.428464419,324.6345941,10,1055.566667,463.1689587,1892,95001,0.116248073
165,insecta-ant-colony2-day26,89,2351,1,89,1,82,52.83146067,1,0.993847803,0.481081535,0.008194112,0.079760352,3,0.030602293,0.739405129,0.017364159,57.58989083,0.325751254,0.331460674,2.370786517,2,1.408580184,321.7910587,0,1098,475.1569119,2103,97722,0.105772321
166,insecta-ant-colony2-day27,89,2394,1,89,3,80,53.79775281,3,2.904742674,0.415785717,0.008264049,0.083815079,3,0.020537427,0.773018976,0.016879593,59.24313572,0.297249295,0.297752809,2.370786517,2,1.398365679,309.3834804,3,1195.078652,528.8746033,2075,106362,0.232176688
167,insecta-ant-colony2-day28,88,2195,1,88,5,74,49.88636364,5,4.948728424,0.432018095,0.008138166,0.100545348,3,0.018646708,0.723444779,0.018300141,54.64438848,0.328606438,0.277168234,2.159090909,2,1.431556949,320.3945079,5,958.2272727,431.3624427,1801,84324,0.145229952
168,insecta-ant-colony2-day29,89,2373,1,89,2,77,53.3258427,2,1.984633324,0.519531406,0.008227969,0.08950896,3,0.03554204,0.742175425,0.017228023,58.04496387,0.307000874,0.269024515,2.224719101,2,1.402962206,323.0057471,1,1122.235955,481.1350931,2038,99879,0.117310134
169,insecta-ant-colony2-day30,88,2401,1,88,5,79,54.56818182,5,4.809768957,0.535672326,0.008476438,0.064702841,3,0.020912889,0.750356901,0.016931867,59.06023123,0.284890989,0.280825496,2.159090909,2,1.376175549,322.5545731,10,1182.613636,490.4993335,2064,104070,0.098806611
170,insecta-ant-colony2-day31,87,2008,1,87,9,72,46.16091954,9,7.449014061,0.503085921,0.008024424,0.106448831,3,0.027686173,0.657722214,0.019943093,50.14267336,0.365330513,0.300454424,2.091954023,2,1.465116279,331.9722804,33,743.7931034,343.3564538,1594,64710,0.02786413
171,insecta-ant-colony2-day32,58,1015,1,58,7,49,35,7,5.744489427,0.575367145,0.012771324,0.055735883,3,0.014494713,0.698726514,0.026898918,37.17621651,0.294173089,0.245614035,2.120689655,2,1.389594676,193.1500479,21,441.7758621,169.433115,806,25623,0.015918673
172,insecta-ant-colony2-day33,58,1086,1,58,5,50,37.44827586,5,3.494744734,0.495501888,0.013171852,0.019804629,3,0.026547918,0.778106854,0.024613049,40.62885574,0.257685445,0.220205687,2.25862069,2,1.359951603,179.2919037,8,575.2758621,239.5658934,936,33366,0.087701739
173,insecta-ant-colony2-day34,58,1061,1,58,7,50,36.5862069,7,5.322829576,0.53694136,0.013067993,0.049070773,3,0.031991268,0.759167444,0.025271491,39.57028092,0.270147512,0.235329704,2.120689655,2,1.365396249,183.1529067,18,533.2758621,225.4168686,894,30930,0.086890278
174,insecta-ant-colony2-day35,58,991,1,58,8,50,34.17241379,8,5.182100292,0.459459078,0.012665442,0.080455176,3,0.036813459,0.7346785,0.026741266,37.39538741,0.284859061,0.277676951,2.155172414,2,1.407138536,181.3051636,25,453.8793103,205.8959947,773,26325,0.095144257
175,insecta-ant-colony2-day36,58,1015,1,58,6,50,35,6,3.608728887,0.382256055,0.012791844,0.03898129,3,0.057858937,0.764887064,0.025795983,38.76572522,0.313699637,0.263157895,2.189655172,2,1.398064126,180.8010037,14,500.9482759,219.1981738,920,29055,0.205337018
176,insecta-ant-colony2-day37,58,928,1,58,8,48,32,8,5.085252,0.449736274,0.012245929,0.130857633,3,0.03897751,0.680241571,0.028946904,34.546009,0.341514287,0.280701754,2.189655172,2,1.450695705,187.9391881,27,363.1551724,149.9401988,721,21063,0.084166584
177,insecta-ant-colony2-day38,58,963,1,58,7,51,33.20689655,7,3.328474147,0.336081178,0.012427438,0.047611576,3,0.060915885,0.743587507,0.026941859,37.11696402,0.304997083,0.31215971,2.448275862,2,1.440411373,177.7627446,21,440.8448276,213.8174169,779,25569,0.168494824
178,insecta-ant-colony2-day39,58,879,1,58,8,47,30.31034483,8,4.274533302,0.363957769,0.011921799,0.096758391,3,0.040248281,0.672735061,0.030078775,33.24603475,0.375377267,0.292800968,2.379310345,2,1.492437992,182.8808765,27,324.9310345,147.6657988,692,18846,0.167090719
179,insecta-ant-colony2-day40,58,895,1,58,8,44,30.86206897,8,5.06363181,0.407828588,0.01205562,0.110208795,3,0.051736868,0.677455932,0.029607267,33.77549169,0.308847099,0.230490018,2.24137931,2,1.475499093,185.096245,28,339.9310345,152.6959899,599,19716,0.093139456
180,insecta-ant-colony2-day41,58,930,1,58,8,51,32.06896552,8,5.546324716,0.499835426,0.012338887,0.103311944,3,0.038298268,0.675907548,0.02883564,34.67930681,0.371685031,0.332123412,2.051724138,2,1.438596491,190.5339419,26,364.0344828,161.8220775,799,21114,0.022802506
181,insecta-ant-colony2,131,8437,1,131,102,130,128.8091603,102,101.9569605,0.961065047,0.00762631,0,2,1.26E-05,0.991892253,0.007758936,128.8836491,0.008653883,0.009160305,1.435114504,1,1.009160305,283.6465975,5125,8169.618321,365.0469192,8307,1070220,-0.026559926
182,insecta-ant-colony3-day01,160,11139,1,160,57,159,139.2375,57,56.9091232,0.849016851,0.005627461,0.022214197,2,0.000513446,0.895455094,0.007105166,140.7426616,0.115552774,0.124292453,1.9875,1,1.124292453,623.2634758,1517,8713.875,1595.013794,10980,1394220,-0.034964684
183,insecta-ant-colony3-day02,160,9844,1,160,31,153,123.05,31,30.92483973,0.722700093,0.005175031,0.052772912,2,0.001666212,0.819775902,0.007937016,125.9919367,0.184686678,0.18836478,2,2,1.226100629,718.726466,405,6306.13125,1640.647487,9126,1008981,-0.025377146
184,insecta-ant-colony3-day03,160,9191,1,160,23,151,114.8875,23,22.17809474,0.647561161,0.004975964,0.077618843,2,0.003147187,0.794626456,0.008380671,119.3221813,0.232037415,0.227122642,2,2,1.277437107,727.3490448,251,5396.60625,1646.125744,8579,863457,0.021070191
